2024-08-25 16:48:27.957 | INFO     | __main__:<module>:244 - epoch   0	train_loss: 0.89	train_Sens: 0.09	train_Spec: 0.77	train_Acc: 0.42	train_Weighted Acc: 0.43	train_AUC: 0.27	train_precision: 0.29	train_f1: 0.14	train_aupr: 0.43
2024-08-25 16:56:36.807 | INFO     | __main__:<module>:244 - epoch   9	train_loss: 1.03	train_Sens: 0.78	train_Spec: 0.05	train_Acc: 0.44	train_Weighted Acc: 0.42	train_AUC: 0.39	train_precision: 0.49	train_f1: 0.60	train_aupr: 0.69
2024-08-25 16:57:13.718 | INFO     | __main__:<module>:244 - epoch  10	train_loss: 1.00	train_Sens: 0.78	train_Spec: 0.04	train_Acc: 0.45	train_Weighted Acc: 0.41	train_AUC: 0.39	train_precision: 0.50	train_f1: 0.61	train_aupr: 0.70
2024-08-25 16:57:50.605 | INFO     | __main__:<module>:244 - epoch  11	train_loss: 1.03	train_Sens: 0.85	train_Spec: 0.07	train_Acc: 0.46	train_Weighted Acc: 0.46	train_AUC: 0.44	train_precision: 0.47	train_f1: 0.61	train_aupr: 0.70
2024-08-25 16:58:27.867 | INFO     | __main__:<module>:244 - epoch  12	train_loss: 0.99	train_Sens: 0.83	train_Spec: 0.06	train_Acc: 0.49	train_Weighted Acc: 0.44	train_AUC: 0.46	train_precision: 0.52	train_f1: 0.64	train_aupr: 0.73
2024-08-25 16:59:04.714 | INFO     | __main__:<module>:244 - epoch  13	train_loss: 1.25	train_Sens: 0.95	train_Spec: 0.02	train_Acc: 0.47	train_Weighted Acc: 0.49	train_AUC: 0.42	train_precision: 0.47	train_f1: 0.63	train_aupr: 0.72
2024-08-25 16:59:41.315 | INFO     | __main__:<module>:244 - epoch  14	train_loss: 1.23	train_Sens: 0.95	train_Spec: 0.02	train_Acc: 0.50	train_Weighted Acc: 0.49	train_AUC: 0.40	train_precision: 0.51	train_f1: 0.66	train_aupr: 0.74
2024-08-25 17:00:17.070 | INFO     | __main__:<module>:244 - epoch  15	train_loss: 1.22	train_Sens: 0.99	train_Spec: 0.03	train_Acc: 0.54	train_Weighted Acc: 0.51	train_AUC: 0.48	train_precision: 0.54	train_f1: 0.70	train_aupr: 0.77
2024-08-25 17:00:54.201 | INFO     | __main__:<module>:244 - epoch  16	train_loss: 1.34	train_Sens: 1.00	train_Spec: 0.03	train_Acc: 0.53	train_Weighted Acc: 0.52	train_AUC: 0.45	train_precision: 0.53	train_f1: 0.69	train_aupr: 0.76
2024-08-25 17:01:02.285 | INFO     | __main__:<module>:264 - epoch  16	test_loss: 2.30	test_Sens: 1.00	test_Spec: 0.00	test_Acc: 0.16	test_Weighted Acc: 0.50	test_AUC: 0.49	test_precision: 0.16	test_f1: 0.28	test_aupr: 0.58
2024-08-25 17:01:29.751 | INFO     | __main__:<module>:244 - epoch  17	train_loss: 1.80	train_Sens: 1.00	train_Spec: 0.02	train_Acc: 0.43	train_Weighted Acc: 0.51	train_AUC: 0.42	train_precision: 0.42	train_f1: 0.60	train_aupr: 0.71
2024-08-25 17:01:37.876 | INFO     | __main__:<module>:264 - epoch  17	test_loss: 2.48	test_Sens: 1.00	test_Spec: 0.00	test_Acc: 0.16	test_Weighted Acc: 0.50	test_AUC: 0.51	test_precision: 0.16	test_f1: 0.28	test_aupr: 0.58
2024-08-25 17:02:07.279 | INFO     | __main__:<module>:244 - epoch  18	train_loss: 1.55	train_Sens: 1.00	train_Spec: 0.01	train_Acc: 0.50	train_Weighted Acc: 0.51	train_AUC: 0.50	train_precision: 0.49	train_f1: 0.66	train_aupr: 0.75
2024-08-25 17:02:15.103 | INFO     | __main__:<module>:264 - epoch  18	test_loss: 2.50	test_Sens: 1.00	test_Spec: 0.00	test_Acc: 0.16	test_Weighted Acc: 0.50	test_AUC: 0.55	test_precision: 0.16	test_f1: 0.28	test_aupr: 0.58
2024-08-25 17:02:44.905 | INFO     | __main__:<module>:244 - epoch  19	train_loss: 1.60	train_Sens: 1.00	train_Spec: 0.00	train_Acc: 0.51	train_Weighted Acc: 0.50	train_AUC: 0.49	train_precision: 0.51	train_f1: 0.67	train_aupr: 0.75
2024-08-25 17:02:52.958 | INFO     | __main__:<module>:264 - epoch  19	test_loss: 2.67	test_Sens: 1.00	test_Spec: 0.00	test_Acc: 0.16	test_Weighted Acc: 0.50	test_AUC: 0.57	test_precision: 0.16	test_f1: 0.28	test_aupr: 0.58
2024-08-25 20:56:32.106 | INFO     | __main__:<module>:244 - epoch   0	train_loss: 0.92	train_Sens: 0.86	train_Spec: 0.30	train_Acc: 0.57	train_Weighted Acc: 0.58	train_AUC: 0.58	train_precision: 0.54	train_f1: 0.66	train_aupr: 0.73
2024-08-25 20:56:40.211 | INFO     | __main__:<module>:264 - epoch   0	test_loss: 1.27	test_Sens: 0.92	test_Spec: 0.28	test_Acc: 0.39	test_Weighted Acc: 0.60	test_AUC: 0.67	test_precision: 0.20	test_f1: 0.33	test_aupr: 0.57
2024-08-25 20:57:10.021 | INFO     | __main__:<module>:244 - epoch   1	train_loss: 0.92	train_Sens: 0.95	train_Spec: 0.27	train_Acc: 0.62	train_Weighted Acc: 0.61	train_AUC: 0.58	train_precision: 0.58	train_f1: 0.72	train_aupr: 0.78
2024-08-25 20:57:18.055 | INFO     | __main__:<module>:264 - epoch   1	test_loss: 1.35	test_Sens: 1.00	test_Spec: 0.33	test_Acc: 0.44	test_Weighted Acc: 0.66	test_AUC: 0.67	test_precision: 0.22	test_f1: 0.37	test_aupr: 0.61
2024-08-25 20:57:47.533 | INFO     | __main__:<module>:244 - epoch   2	train_loss: 0.87	train_Sens: 0.98	train_Spec: 0.26	train_Acc: 0.65	train_Weighted Acc: 0.62	train_AUC: 0.60	train_precision: 0.61	train_f1: 0.75	train_aupr: 0.80
2024-08-25 20:57:55.617 | INFO     | __main__:<module>:264 - epoch   2	test_loss: 1.48	test_Sens: 1.00	test_Spec: 0.33	test_Acc: 0.44	test_Weighted Acc: 0.66	test_AUC: 0.69	test_precision: 0.22	test_f1: 0.37	test_aupr: 0.61
2024-08-25 20:58:24.981 | INFO     | __main__:<module>:244 - epoch   3	train_loss: 1.03	train_Sens: 0.98	train_Spec: 0.22	train_Acc: 0.58	train_Weighted Acc: 0.60	train_AUC: 0.62	train_precision: 0.53	train_f1: 0.69	train_aupr: 0.76
2024-08-25 20:58:33.016 | INFO     | __main__:<module>:264 - epoch   3	test_loss: 1.57	test_Sens: 1.00	test_Spec: 0.33	test_Acc: 0.44	test_Weighted Acc: 0.66	test_AUC: 0.77	test_precision: 0.22	test_f1: 0.37	test_aupr: 0.61
2024-08-25 20:59:02.664 | INFO     | __main__:<module>:244 - epoch   4	train_loss: 0.99	train_Sens: 0.99	train_Spec: 0.18	train_Acc: 0.60	train_Weighted Acc: 0.59	train_AUC: 0.71	train_precision: 0.57	train_f1: 0.72	train_aupr: 0.78
2024-08-25 20:59:10.657 | INFO     | __main__:<module>:264 - epoch   4	test_loss: 1.83	test_Sens: 1.00	test_Spec: 0.19	test_Acc: 0.33	test_Weighted Acc: 0.60	test_AUC: 0.83	test_precision: 0.19	test_f1: 0.33	test_aupr: 0.60
2024-08-25 20:59:40.999 | INFO     | __main__:<module>:244 - epoch   5	train_loss: 1.41	train_Sens: 1.00	train_Spec: 0.03	train_Acc: 0.53	train_Weighted Acc: 0.52	train_AUC: 0.61	train_precision: 0.53	train_f1: 0.69	train_aupr: 0.76
2024-08-25 20:59:49.033 | INFO     | __main__:<module>:264 - epoch   5	test_loss: 2.24	test_Sens: 1.00	test_Spec: 0.12	test_Acc: 0.26	test_Weighted Acc: 0.56	test_AUC: 0.84	test_precision: 0.18	test_f1: 0.31	test_aupr: 0.59
2024-08-25 21:00:17.626 | INFO     | __main__:<module>:244 - epoch   6	train_loss: 1.61	train_Sens: 1.00	train_Spec: 0.04	train_Acc: 0.48	train_Weighted Acc: 0.52	train_AUC: 0.74	train_precision: 0.47	train_f1: 0.64	train_aupr: 0.73
2024-08-25 21:00:53.267 | INFO     | __main__:<module>:244 - epoch   7	train_loss: 1.49	train_Sens: 1.00	train_Spec: 0.00	train_Acc: 0.53	train_Weighted Acc: 0.50	train_AUC: 0.72	train_precision: 0.53	train_f1: 0.69	train_aupr: 0.76
2024-08-25 21:01:29.751 | INFO     | __main__:<module>:244 - epoch   8	train_loss: 1.75	train_Sens: 1.00	train_Spec: 0.00	train_Acc: 0.49	train_Weighted Acc: 0.50	train_AUC: 0.73	train_precision: 0.49	train_f1: 0.66	train_aupr: 0.75
2024-08-25 21:02:04.782 | INFO     | __main__:<module>:244 - epoch   9	train_loss: 1.72	train_Sens: 1.00	train_Spec: 0.00	train_Acc: 0.52	train_Weighted Acc: 0.50	train_AUC: 0.65	train_precision: 0.52	train_f1: 0.68	train_aupr: 0.76
2024-08-25 21:02:41.510 | INFO     | __main__:<module>:244 - epoch  10	train_loss: 1.48	train_Sens: 1.00	train_Spec: 0.00	train_Acc: 0.55	train_Weighted Acc: 0.50	train_AUC: 0.67	train_precision: 0.55	train_f1: 0.71	train_aupr: 0.78
2024-08-25 21:03:17.427 | INFO     | __main__:<module>:244 - epoch  11	train_loss: 1.70	train_Sens: 1.00	train_Spec: 0.00	train_Acc: 0.52	train_Weighted Acc: 0.50	train_AUC: 0.58	train_precision: 0.52	train_f1: 0.68	train_aupr: 0.76
2024-08-25 21:03:52.525 | INFO     | __main__:<module>:244 - epoch  12	train_loss: 1.80	train_Sens: 1.00	train_Spec: 0.00	train_Acc: 0.48	train_Weighted Acc: 0.50	train_AUC: 0.59	train_precision: 0.48	train_f1: 0.65	train_aupr: 0.74
2024-08-25 21:04:28.514 | INFO     | __main__:<module>:244 - epoch  13	train_loss: 1.84	train_Sens: 1.00	train_Spec: 0.00	train_Acc: 0.50	train_Weighted Acc: 0.50	train_AUC: 0.63	train_precision: 0.50	train_f1: 0.67	train_aupr: 0.75
2024-08-25 21:05:06.209 | INFO     | __main__:<module>:244 - epoch  14	train_loss: 1.92	train_Sens: 1.00	train_Spec: 0.00	train_Acc: 0.51	train_Weighted Acc: 0.50	train_AUC: 0.55	train_precision: 0.51	train_f1: 0.68	train_aupr: 0.76
2024-08-25 21:05:41.818 | INFO     | __main__:<module>:244 - epoch  15	train_loss: 2.16	train_Sens: 1.00	train_Spec: 0.00	train_Acc: 0.46	train_Weighted Acc: 0.50	train_AUC: 0.51	train_precision: 0.46	train_f1: 0.63	train_aupr: 0.73
2024-08-25 21:06:18.432 | INFO     | __main__:<module>:244 - epoch  16	train_loss: 1.73	train_Sens: 1.00	train_Spec: 0.00	train_Acc: 0.53	train_Weighted Acc: 0.50	train_AUC: 0.60	train_precision: 0.53	train_f1: 0.69	train_aupr: 0.76
2024-08-25 21:06:55.254 | INFO     | __main__:<module>:244 - epoch  17	train_loss: 1.90	train_Sens: 1.00	train_Spec: 0.00	train_Acc: 0.50	train_Weighted Acc: 0.50	train_AUC: 0.50	train_precision: 0.50	train_f1: 0.67	train_aupr: 0.75
2024-08-25 21:07:31.807 | INFO     | __main__:<module>:244 - epoch  18	train_loss: 1.92	train_Sens: 1.00	train_Spec: 0.00	train_Acc: 0.47	train_Weighted Acc: 0.50	train_AUC: 0.55	train_precision: 0.47	train_f1: 0.64	train_aupr: 0.74
2024-08-25 21:08:08.563 | INFO     | __main__:<module>:244 - epoch  19	train_loss: 1.79	train_Sens: 1.00	train_Spec: 0.00	train_Acc: 0.50	train_Weighted Acc: 0.50	train_AUC: 0.56	train_precision: 0.50	train_f1: 0.66	train_aupr: 0.75
2024-08-25 21:24:10.061 | INFO     | __main__:<module>:244 - epoch   0	train_loss: 0.79	train_Sens: 0.16	train_Spec: 0.88	train_Acc: 0.55	train_Weighted Acc: 0.52	train_AUC: 0.43	train_precision: 0.53	train_f1: 0.24	train_aupr: 0.54
2024-08-25 21:24:18.366 | INFO     | __main__:<module>:264 - epoch   0	test_loss: 0.50	test_Sens: 0.15	test_Spec: 0.90	test_Acc: 0.78	test_Weighted Acc: 0.52	test_AUC: 0.49	test_precision: 0.22	test_f1: 0.18	test_aupr: 0.26
2024-08-25 21:24:48.079 | INFO     | __main__:<module>:244 - epoch   1	train_loss: 0.79	train_Sens: 0.24	train_Spec: 0.84	train_Acc: 0.54	train_Weighted Acc: 0.54	train_AUC: 0.45	train_precision: 0.60	train_f1: 0.34	train_aupr: 0.61
2024-08-25 21:24:56.449 | INFO     | __main__:<module>:264 - epoch   1	test_loss: 0.51	test_Sens: 0.23	test_Spec: 0.88	test_Acc: 0.78	test_Weighted Acc: 0.56	test_AUC: 0.57	test_precision: 0.27	test_f1: 0.25	test_aupr: 0.31
2024-08-25 21:25:26.939 | INFO     | __main__:<module>:244 - epoch   2	train_loss: 0.80	train_Sens: 0.25	train_Spec: 0.77	train_Acc: 0.49	train_Weighted Acc: 0.51	train_AUC: 0.47	train_precision: 0.56	train_f1: 0.34	train_aupr: 0.61
2024-08-25 21:25:35.228 | INFO     | __main__:<module>:264 - epoch   2	test_loss: 0.52	test_Sens: 0.23	test_Spec: 0.82	test_Acc: 0.72	test_Weighted Acc: 0.53	test_AUC: 0.66	test_precision: 0.20	test_f1: 0.21	test_aupr: 0.28
2024-08-25 21:26:04.736 | INFO     | __main__:<module>:244 - epoch   3	train_loss: 0.70	train_Sens: 0.59	train_Spec: 0.50	train_Acc: 0.55	train_Weighted Acc: 0.55	train_AUC: 0.56	train_precision: 0.56	train_f1: 0.57	train_aupr: 0.68
2024-08-25 21:26:12.687 | INFO     | __main__:<module>:264 - epoch   3	test_loss: 0.64	test_Sens: 0.77	test_Spec: 0.57	test_Acc: 0.60	test_Weighted Acc: 0.67	test_AUC: 0.75	test_precision: 0.26	test_f1: 0.38	test_aupr: 0.53
2024-08-25 21:26:41.512 | INFO     | __main__:<module>:244 - epoch   4	train_loss: 0.74	train_Sens: 0.80	train_Spec: 0.26	train_Acc: 0.53	train_Weighted Acc: 0.53	train_AUC: 0.62	train_precision: 0.52	train_f1: 0.63	train_aupr: 0.71
2024-08-25 21:26:49.495 | INFO     | __main__:<module>:264 - epoch   4	test_loss: 0.90	test_Sens: 0.92	test_Spec: 0.28	test_Acc: 0.39	test_Weighted Acc: 0.60	test_AUC: 0.76	test_precision: 0.20	test_f1: 0.33	test_aupr: 0.57
2024-08-25 21:27:19.242 | INFO     | __main__:<module>:244 - epoch   5	train_loss: 0.94	train_Sens: 0.97	train_Spec: 0.11	train_Acc: 0.52	train_Weighted Acc: 0.54	train_AUC: 0.56	train_precision: 0.50	train_f1: 0.66	train_aupr: 0.74
2024-08-25 21:27:56.613 | INFO     | __main__:<module>:244 - epoch   6	train_loss: 1.00	train_Sens: 0.98	train_Spec: 0.07	train_Acc: 0.51	train_Weighted Acc: 0.52	train_AUC: 0.60	train_precision: 0.50	train_f1: 0.66	train_aupr: 0.74
2024-08-25 21:28:33.045 | INFO     | __main__:<module>:244 - epoch   7	train_loss: 1.17	train_Sens: 1.00	train_Spec: 0.02	train_Acc: 0.47	train_Weighted Acc: 0.51	train_AUC: 0.64	train_precision: 0.46	train_f1: 0.63	train_aupr: 0.73
2024-08-25 21:29:09.702 | INFO     | __main__:<module>:244 - epoch   8	train_loss: 1.04	train_Sens: 1.00	train_Spec: 0.01	train_Acc: 0.58	train_Weighted Acc: 0.51	train_AUC: 0.55	train_precision: 0.58	train_f1: 0.73	train_aupr: 0.79
2024-08-25 21:29:45.932 | INFO     | __main__:<module>:244 - epoch   9	train_loss: 1.36	train_Sens: 1.00	train_Spec: 0.01	train_Acc: 0.47	train_Weighted Acc: 0.50	train_AUC: 0.63	train_precision: 0.47	train_f1: 0.64	train_aupr: 0.73
2024-08-25 21:30:22.264 | INFO     | __main__:<module>:244 - epoch  10	train_loss: 1.36	train_Sens: 1.00	train_Spec: 0.00	train_Acc: 0.49	train_Weighted Acc: 0.50	train_AUC: 0.60	train_precision: 0.49	train_f1: 0.66	train_aupr: 0.75
2024-08-25 21:30:58.800 | INFO     | __main__:<module>:244 - epoch  11	train_loss: 1.46	train_Sens: 1.00	train_Spec: 0.01	train_Acc: 0.50	train_Weighted Acc: 0.51	train_AUC: 0.57	train_precision: 0.50	train_f1: 0.67	train_aupr: 0.75
2024-08-25 21:31:35.724 | INFO     | __main__:<module>:244 - epoch  12	train_loss: 1.48	train_Sens: 1.00	train_Spec: 0.02	train_Acc: 0.53	train_Weighted Acc: 0.51	train_AUC: 0.57	train_precision: 0.52	train_f1: 0.69	train_aupr: 0.76
2024-08-25 21:32:12.327 | INFO     | __main__:<module>:244 - epoch  13	train_loss: 1.77	train_Sens: 1.00	train_Spec: 0.02	train_Acc: 0.47	train_Weighted Acc: 0.51	train_AUC: 0.58	train_precision: 0.46	train_f1: 0.63	train_aupr: 0.73
2024-08-25 21:32:48.137 | INFO     | __main__:<module>:244 - epoch  14	train_loss: 1.59	train_Sens: 1.00	train_Spec: 0.00	train_Acc: 0.50	train_Weighted Acc: 0.50	train_AUC: 0.63	train_precision: 0.50	train_f1: 0.67	train_aupr: 0.75
2024-08-25 21:33:24.204 | INFO     | __main__:<module>:244 - epoch  15	train_loss: 1.57	train_Sens: 1.00	train_Spec: 0.01	train_Acc: 0.51	train_Weighted Acc: 0.51	train_AUC: 0.63	train_precision: 0.51	train_f1: 0.67	train_aupr: 0.75
2024-08-25 21:34:00.439 | INFO     | __main__:<module>:244 - epoch  16	train_loss: 1.52	train_Sens: 1.00	train_Spec: 0.01	train_Acc: 0.49	train_Weighted Acc: 0.51	train_AUC: 0.67	train_precision: 0.49	train_f1: 0.66	train_aupr: 0.74
2024-08-25 21:34:36.932 | INFO     | __main__:<module>:244 - epoch  17	train_loss: 1.37	train_Sens: 1.00	train_Spec: 0.02	train_Acc: 0.52	train_Weighted Acc: 0.51	train_AUC: 0.70	train_precision: 0.51	train_f1: 0.68	train_aupr: 0.76
2024-08-25 21:35:13.263 | INFO     | __main__:<module>:244 - epoch  18	train_loss: 1.33	train_Sens: 1.00	train_Spec: 0.03	train_Acc: 0.52	train_Weighted Acc: 0.51	train_AUC: 0.69	train_precision: 0.51	train_f1: 0.68	train_aupr: 0.76
2024-08-25 21:35:21.219 | INFO     | __main__:<module>:264 - epoch  18	test_loss: 2.10	test_Sens: 1.00	test_Spec: 0.04	test_Acc: 0.20	test_Weighted Acc: 0.52	test_AUC: 0.78	test_precision: 0.17	test_f1: 0.29	test_aupr: 0.58
2024-08-25 21:35:50.270 | INFO     | __main__:<module>:244 - epoch  19	train_loss: 1.35	train_Sens: 1.00	train_Spec: 0.02	train_Acc: 0.49	train_Weighted Acc: 0.51	train_AUC: 0.72	train_precision: 0.49	train_f1: 0.66	train_aupr: 0.74
2024-08-25 21:35:58.189 | INFO     | __main__:<module>:264 - epoch  19	test_loss: 1.92	test_Sens: 1.00	test_Spec: 0.01	test_Acc: 0.17	test_Weighted Acc: 0.51	test_AUC: 0.82	test_precision: 0.16	test_f1: 0.28	test_aupr: 0.58
2024-08-25 21:36:26.907 | INFO     | __main__:<module>:244 - epoch  20	train_loss: 1.20	train_Sens: 1.00	train_Spec: 0.03	train_Acc: 0.53	train_Weighted Acc: 0.51	train_AUC: 0.73	train_precision: 0.52	train_f1: 0.69	train_aupr: 0.76
2024-08-25 21:36:35.015 | INFO     | __main__:<module>:264 - epoch  20	test_loss: 1.72	test_Sens: 1.00	test_Spec: 0.04	test_Acc: 0.20	test_Weighted Acc: 0.52	test_AUC: 0.85	test_precision: 0.17	test_f1: 0.29	test_aupr: 0.58
2024-08-25 21:37:04.285 | INFO     | __main__:<module>:244 - epoch  21	train_loss: 1.12	train_Sens: 1.00	train_Spec: 0.10	train_Acc: 0.51	train_Weighted Acc: 0.55	train_AUC: 0.80	train_precision: 0.48	train_f1: 0.65	train_aupr: 0.74
2024-08-25 21:37:12.290 | INFO     | __main__:<module>:264 - epoch  21	test_loss: 1.57	test_Sens: 1.00	test_Spec: 0.04	test_Acc: 0.20	test_Weighted Acc: 0.52	test_AUC: 0.87	test_precision: 0.17	test_f1: 0.29	test_aupr: 0.58
2024-08-25 21:37:41.081 | INFO     | __main__:<module>:244 - epoch  22	train_loss: 1.08	train_Sens: 1.00	train_Spec: 0.08	train_Acc: 0.56	train_Weighted Acc: 0.54	train_AUC: 0.73	train_precision: 0.54	train_f1: 0.70	train_aupr: 0.77
2024-08-25 21:37:49.265 | INFO     | __main__:<module>:264 - epoch  22	test_loss: 1.51	test_Sens: 1.00	test_Spec: 0.09	test_Acc: 0.24	test_Weighted Acc: 0.54	test_AUC: 0.89	test_precision: 0.18	test_f1: 0.30	test_aupr: 0.59
2024-08-25 21:38:18.462 | INFO     | __main__:<module>:244 - epoch  23	train_loss: 0.97	train_Sens: 1.00	train_Spec: 0.09	train_Acc: 0.58	train_Weighted Acc: 0.54	train_AUC: 0.77	train_precision: 0.56	train_f1: 0.72	train_aupr: 0.78
2024-08-25 21:38:55.376 | INFO     | __main__:<module>:244 - epoch  24	train_loss: 0.88	train_Sens: 1.00	train_Spec: 0.11	train_Acc: 0.58	train_Weighted Acc: 0.56	train_AUC: 0.78	train_precision: 0.56	train_f1: 0.72	train_aupr: 0.78
2024-08-25 21:39:03.376 | INFO     | __main__:<module>:264 - epoch  24	test_loss: 1.32	test_Sens: 1.00	test_Spec: 0.13	test_Acc: 0.28	test_Weighted Acc: 0.57	test_AUC: 0.89	test_precision: 0.18	test_f1: 0.31	test_aupr: 0.59
2024-08-25 21:39:32.336 | INFO     | __main__:<module>:244 - epoch  25	train_loss: 0.93	train_Sens: 1.00	train_Spec: 0.14	train_Acc: 0.57	train_Weighted Acc: 0.57	train_AUC: 0.78	train_precision: 0.54	train_f1: 0.70	train_aupr: 0.77
2024-08-25 21:40:08.889 | INFO     | __main__:<module>:244 - epoch  26	train_loss: 0.90	train_Sens: 0.99	train_Spec: 0.13	train_Acc: 0.57	train_Weighted Acc: 0.56	train_AUC: 0.79	train_precision: 0.54	train_f1: 0.70	train_aupr: 0.77
2024-08-25 21:40:45.014 | INFO     | __main__:<module>:244 - epoch  27	train_loss: 0.81	train_Sens: 0.98	train_Spec: 0.19	train_Acc: 0.60	train_Weighted Acc: 0.59	train_AUC: 0.82	train_precision: 0.57	train_f1: 0.72	train_aupr: 0.78
2024-08-25 21:40:53.026 | INFO     | __main__:<module>:264 - epoch  27	test_loss: 1.25	test_Sens: 1.00	test_Spec: 0.24	test_Acc: 0.36	test_Weighted Acc: 0.62	test_AUC: 0.89	test_precision: 0.20	test_f1: 0.34	test_aupr: 0.60
2024-08-25 21:41:23.234 | INFO     | __main__:<module>:244 - epoch  28	train_loss: 0.83	train_Sens: 0.99	train_Spec: 0.17	train_Acc: 0.58	train_Weighted Acc: 0.58	train_AUC: 0.84	train_precision: 0.55	train_f1: 0.71	train_aupr: 0.77
2024-08-25 21:41:31.195 | INFO     | __main__:<module>:264 - epoch  28	test_loss: 1.22	test_Sens: 1.00	test_Spec: 0.25	test_Acc: 0.38	test_Weighted Acc: 0.63	test_AUC: 0.90	test_precision: 0.21	test_f1: 0.34	test_aupr: 0.60
2024-08-25 21:42:00.378 | INFO     | __main__:<module>:244 - epoch  29	train_loss: 0.75	train_Sens: 0.96	train_Spec: 0.26	train_Acc: 0.63	train_Weighted Acc: 0.61	train_AUC: 0.82	train_precision: 0.59	train_f1: 0.74	train_aupr: 0.79
2024-08-25 21:42:08.450 | INFO     | __main__:<module>:264 - epoch  29	test_loss: 1.17	test_Sens: 1.00	test_Spec: 0.30	test_Acc: 0.41	test_Weighted Acc: 0.65	test_AUC: 0.90	test_precision: 0.22	test_f1: 0.36	test_aupr: 0.61
